"","siteCode","siteNumber","date","startTime","endTime","site","lat_start","lon_start","lat_end","lon_end","x_coord","y_coord","live_coral_total","dead_coral_total","turf_total","macroalgae_total","rock_total","invertebrate_total","number_total_points","proportion_live_coral","proportion_dead_coral","proportion_turf","proportion_macroalgae","proportion_rock","proportion_invertebrate","final_coralSpecies","depth","height","length","width","circumference","depth_to_benthos","L_onLive","L_onDead","D_liveOnLive","D_liveOnDead","D_deadOnLive","D_deadOnDead","tridacna","spirobranchus","total_L","total_live_D","total_D","percent_N_jan","percent_N_may","percent_N_aug","jan_d15","may_d15","aug_d15","NHW_speed","NLW_speed","ELW_speed","avg_speed","NHW_speed_offshore","NLW_speed_offshore","ELW_speed_offshore","avg_speed_offshore","distanceOutBay","not_alive_coral","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28"
"56","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,22,3,0,7,28,11,0,0,46,0,0.152,0.609,0.239,0,0,"Porites lobata",130,41,65,60,186,171,0,19,0,0,0,3,0,0,19,0,3,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,46,3.73788203949774,0.796441387347772,2.19990942017656,1.06543199404195,-0.575158962766835,-0.495956301655363,-0.680889445594449,0.0957673641495461,0.81470709397301,-0.56645990849196,-0.520562036268443,-0.764214877675907,0.32889955646227,-0.33466661486674,0.563612030793634,0.00460397656472257,-0.109822215116988,-0.142332319517754,0.058360349397754,0.00075570061695307,-0.00034476574258091,3.90973270263208e-17,-9.01661667642142e-16,-3.0855814830706e-17,-6.79403296758396e-16,5.02726905230978e-17,-3.18679792544003e-16,3.59441364045059e-16
"57","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,36,4,1,56,0,1,0,0,58,0.017,0.966,0,0.017,0,0,"Porites lobata",139,59,70,54,209,198,7,54,0,1,0,9,0,0,61,1,10,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,57,4.22336551249311,0.878942884938988,1.10917105563794,1.77278829855562,-0.337061053444868,2.31437859567797,1.01059277855968,-1.30300404018177,0.258911815335509,-1.05512289253338,0.0881582070728605,-1.10268380425949,0.467311085593491,0.0293983945163402,0.749644807825881,-0.0590572554619394,0.15162149921051,-0.00813001131965347,0.0127947851223909,0.00207163613305272,0.000295475010271939,6.77846206639236e-16,-1.07043113986549e-15,-8.5214929679122e-16,-9.71728536754601e-16,1.19516548414289e-15,-1.20665358337209e-15,-9.43963260752174e-17
"58","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,38,7,0,8,0,9,0,0,17,0,0.471,0,0.529,0,0,"Porites lobata",201,27,23,21,63,228,0,21,0,0,0,1,0,0,21,0,1,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,17,2.07071804477135,-2.58131028616732,2.10962417547251,1.46750748562246,-0.757088029791965,0.505671457289884,-0.625136546312113,-0.281614323871323,0.613957872132576,0.308591546097657,-0.849219147787541,0.0543447222264902,-0.0972238642371339,0.646246332111455,0.612018292315578,-0.0462033397459554,-0.0285274042641211,0.0575249218479526,0.0449576572082991,0.0115162855369422,-0.000665961925443,7.67334852459658e-16,-5.77839207194245e-16,1.15785138292183e-16,-9.98764815491282e-16,-2.42988159485509e-16,-5.41263873586224e-16,1.02539678489219e-16
"59","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,43,4,0,20,0,12,0,0,32,0,0.625,0,0.375,0,0,"Porites lobata",140,44,46,37,139,184,7,18,0,0,0,8,0,0,25,0,8,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,32,3.04619683539842,-0.814552392666124,1.95791572660994,1.37124186686724,-0.727134617858057,0.82289131775745,-0.182843541059046,-0.579428091355976,0.150248775319825,0.245757014442947,-0.644068864032001,-0.611114571955493,-0.179046294232085,0.129835426343719,0.762067048776562,-0.0731346905254686,0.169386676029712,-0.150539308596999,0.0334763417437159,0.0115593759380547,6.65351092227762e-05,6.08876520006669e-16,-9.29094635639735e-16,-1.36167972401577e-16,-9.33115059733769e-16,4.65192763344797e-17,-7.63029439140295e-16,-1.93355928147476e-16
"60","OOB",3,"03_may_2024","08:50","10:55","Outer Opunohu Bay",-17.492124,-149.851449,-17.491744,-149.851259,43,10,0,32,0,7,0,0,39,0,0.821,0,0.179,0,0,"Porites lobata",156,50,47,45,144,206,0,48,0,0,0,6,0,0,48,0,6,0.547,0.574,0.417,3.453,3.881,3.412,0.163032,0.075173,0.022713,0.102473,0.428453,0.128761,0.036651,0.243592,352,39,3.34301166671279,-0.500644842518617,1.63672321708914,1.58754357235596,-0.551142962531249,1.39938521374645,0.152758517165648,-0.826584043068402,0.278924570066261,-0.279102730481864,-0.317391923404065,-0.572398831799651,-0.0114849385281784,0.128258428375458,0.799484680202412,-0.0291177333075884,-0.184026275203487,-0.0650560012229815,0.0416240561039986,0.00684921455509158,-0.000618387407783305,4.90520377210269e-16,-8.04355849178423e-16,-3.61067649772431e-16,-1.13932608563363e-15,4.92485193278851e-16,-8.73921523229696e-16,8.30427179487915e-17
"61","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,1,-2,0,0,6,6,0,0,12,0,0,0.5,0.5,0,0,"Porites lobata",143,23,34,24,73,166,0,0,0,0,0,1,0,0,0,0,1,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,12,-4.21697859708413,0.422218637327261,0.0451835733345027,0.36921388064041,1.07443801006245,-0.479368775089045,-0.129297830588606,0.0246166156630067,-0.506849397833607,0.200315178223013,-0.0835417283971443,-0.0194756873564584,0.217450575257562,-0.0343627885616861,0.101566050196515,0.6113382966141,0.0999415250835811,0.0226159110799399,0.0636722319419269,0.00090209481628975,3.52910370913229e-05,2.11266356542795e-16,7.88246838324219e-16,2.36776942677609e-16,2.32978764562119e-16,-7.28068696710976e-16,4.1621047202932e-16,-2.61421379559031e-16
"62","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,8,-5,3,10,0,1,0,0,14,0.214,0.714,0,0.071,0,0,"Porites lobata",169,42,54,52,137,211,39,0,0,0,0,0,0,0,39,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,11,-3.38778600928526,1.51130751167887,-0.699248476232286,0.0381473427336046,1.53492138923884,0.477574933025358,0.146770391792495,-0.383091830300029,0.0893406159515068,-0.220383106566119,0.183849861580153,-0.357488145800283,-0.0214585259230828,-1.13049741225749,0.496896943099783,0.523003871061559,-0.311968887491694,-0.0608417793540372,0.135396058933307,-0.00589521242518284,-0.00248078084533396,1.33012403402982e-16,7.2284602491724e-16,-1.27602755064111e-16,1.98996166854948e-16,-1.25644298642221e-16,1.94147264479558e-16,-7.88622955048953e-17
"63","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,11,-1,0,4,4,3,0,0,11,0,0.364,0.364,0.273,0,0,"Porites lobata",160,43,44,34,116,203,0,0,0,0,0,4,0,0,0,0,4,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,11,-3.73779182728956,0.99697211088317,-0.326479592103001,0.241378953050348,1.39115365959852,0.159964394222769,-0.155762889625018,-0.157139518600371,-0.266928588422157,-0.12607739635008,0.34190501385364,0.0450049339012385,-0.136660169624724,-0.746387161999817,0.405074250118962,0.480433214998956,0.127936054453586,-0.182484348648341,0.085526460238778,-0.00338498341654869,0.000149468749509163,3.55057008328013e-16,5.00801419992208e-16,-1.27602755064111e-16,5.32063074242495e-16,-5.69733508492284e-16,4.1619186940459e-16,-3.00906900429927e-16
"64","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,45,-3,26,3,0,0,0,0,29,0.897,0.103,0,0,0,0,"Porites lobata",158,40,45,37,108,198,15,7,0,0,0,0,0,0,22,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,3,-3.61823772701463,1.04781248306038,-0.670141419372704,-0.867059394431696,1.39613268385511,0.552323871364022,-0.264928625289812,-0.156647485594449,-0.0086507884902355,-0.0517097499822767,0.284861156056126,-0.0231182860855131,-0.0396232795898563,-0.0193646797925096,0.377276208433334,0.588562330663022,-0.090031845567162,0.110489178912238,0.0865724339330562,-0.0125853709390549,-0.000729767504351719,3.951591979846e-16,8.65773332436495e-16,-4.5038170509946e-17,1.49179990122605e-16,-6.35319632292932e-16,4.16043048406744e-16,-1.72701857547027e-16
"65","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,48,-4,0,0,4,0,0,0,4,0,0,1,0,0,0,"Porites lobata",140,19,30,18,62,159,1,1,0,0,0,2,0,0,2,0,2,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,4,-4.54989161086582,-0.242390341105725,-0.0264457492564047,0.191021091547647,1.02277703730286,-0.247373941039323,0.00325019853100771,0.186238933925804,-0.414717753158631,-0.196546978959795,-0.0196801693261007,-0.114394330165843,0.410848944099755,-0.00903338278839462,0.109034830563907,0.602255747204463,0.20835142386864,0.0683497024797308,0.0417716331222585,-0.00109472926140855,5.69516807426562e-05,4.73413151124414e-16,7.09129540918443e-16,2.08319224769258e-16,2.94184890292293e-16,-5.71610215586593e-16,4.16061651031475e-16,-1.33216336676131e-16
"66","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,62,-3,0,4,0,0,0,0,4,0,1,0,0,0,0,"Porites lobata",168,25,20,20,56,193,0,0,0,0,0,5,0,0,0,0,5,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,4,-4.53729683286622,-0.411062062862434,-0.177677196790691,0.400563672132298,1.14726309425364,0.135207872988895,-0.00447435884163751,-0.0540629355343348,-0.371068163495778,-0.117320301579771,0.121370619013313,0.19302531559858,0.198423859277845,0.0446976008649646,0.217126007360348,0.592092892400247,-0.141229435068651,-0.121543969293947,0.0603027209700741,0.00297270059857396,0.000221211369667629,2.51368546199382e-16,9.31174145843474e-16,9.72969223067424e-17,7.21402853672613e-17,-7.93654820511624e-16,1.94017046106444e-16,-1.33216336676131e-16
"67","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,89,-5,1,1,0,1,0,0,3,0.333,0.333,0,0.333,0,0,"Porites lobata",170,21,36,16,79,191,14,0,0,0,0,0,0,0,14,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,2,-4.44976101118434,-0.170928017823941,-0.220977891654406,0.224830243220084,1.1938736550184,-0.00726211998908877,-0.0343212881102903,-0.0249309511996514,-0.163952584197658,0.014906789871188,-0.0777821021443357,-0.0193716578367044,0.263550205839639,-0.158993959548228,0.141652059320252,0.490222456593975,0.508610135873799,0.0180165454563957,0.0576899317257823,0.000867152303050067,0.00042673907475399,5.38949849769819e-16,4.67305611641968e-16,3.46713415983969e-17,4.4826429980298e-16,-4.76984444074239e-16,1.93979840856982e-16,-4.34231983342953e-16
"68","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,94,-1,3,1,0,1,0,0,5,0.6,0.2,0,0.2,0,0,"Porites lobata",177,24,24,21,57,201,2,0,0,0,0,0,0,0,2,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,2,-4.49971598893627,-0.336272606862163,-0.212159589345855,0.247603405493112,1.1915255724534,0.0509288702688024,-0.136434716130929,-0.0429029837214356,-0.217169613787141,0.0234215775992798,0.0294937727977363,0.217342434298918,0.142463264009338,0.0110045595806685,0.211457139023414,0.578413062242134,-0.0835755491360887,-0.0276985420640418,0.0735994599417535,0.000851968675825321,-0.000252212074888736,3.16905244844787e-16,9.1139482149203e-16,1.45693644060913e-16,1.15197392415433e-16,-6.9902904899927e-16,4.16024445782014e-16,9.85722650710913e-18
"69","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,95,-1,3,0,0,3,0,0,6,0.5,0,0,0.5,0,0,"Porites lobata",189,26,22,16,47,215,16,1,0,0,0,0,0,0,17,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,3,-4.54022763596373,-0.42146062044069,-0.156012980143225,0.389805181752283,1.21658858728366,0.0235007348140048,-0.281380948442211,-0.0967642995344766,-0.272952046349053,0.208290842684657,0.0707683091185746,0.473142074411096,-0.00109834245518371,0.148887968619927,0.192493685965694,0.556229259777788,0.0262233664479757,0.00512140916053831,0.071724654248068,0.000704865509344149,0.000222076435358209,3.951591979846e-16,8.65773332436495e-16,6.59841319525697e-17,1.49179990122605e-16,-8.57364237217963e-16,4.16043048406744e-16,-1.72701857547027e-16
"70","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,100,-2,16,0,0,4,0,0,20,0.8,0,0,0.2,0,0,"Porites lobata",176,47,48,21,94,223,89,0,0,0,0,0,0,0,89,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,4,-3.79706837846176,0.75459067870215,-0.450652653729196,-0.300543333575079,1.44072556241495,0.438321036562174,-0.520256510155495,-0.203847211162329,-0.227783917053778,0.244202092033828,0.415904087110803,0.433118889581122,-0.416144683455923,-0.190098844122899,0.382394173191454,0.444599935271908,0.606204241841656,0.211927756350208,0.0702801768505888,-0.0138842413850948,0.000502866280250425,9.17502360974476e-16,3.76062633530896e-16,-1.24747682618289e-16,7.38274100142355e-16,-5.71610215586593e-16,6.38106255956506e-16,-5.77305546526194e-16
"71","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,8,5,6,0,0,0,0,0,6,1,0,0,0,0,0,"Porites lobata",283,14,42,30,102,297,110,0,0,0,10,0,0,0,110,0,10,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,0,-4.16301350427856,0.106634609468047,-0.778916538330398,0.281351642002394,1.74742320071181,0.13264316060661,-0.268289258421545,-0.357469900380495,1.15265015472024,0.105710866298927,-0.328810011265735,0.34442453543523,0.320985873701623,-0.423497338978156,0.0994734466521116,0.390792977843777,0.151606588133076,-0.0233356562905377,0.156323108069242,0.00304454189176701,-0.00119537494408262,8.26531153340255e-16,6.69570892215555e-16,8.30680633525671e-17,-6.37901054614257e-17,-3.82358672561885e-16,-2.81019693175103e-17,-6.91138152346816e-17
"72","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,11,2,13,1,0,0,0,0,14,0.929,0.071,0,0,0,0,"Porites lobata",180,24,39,31,106,204,14,0,0,0,0,0,0,0,14,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,1,-4.05041940451322,0.422546597927352,-0.520681589340016,-0.336570655182016,1.34994635541743,0.181813435480681,-0.113689015146577,-0.0996869984411239,0.211918145195996,-0.0201941032364264,-0.0819561962883777,-0.1256913832343,0.255777355717188,-0.175971587055355,0.226528955521638,0.526159911733469,0.0616761170402656,-0.114949574779572,0.091649341069063,-7.59695052290066e-05,-0.000239954508952644,4.60695896630005e-16,7.34971705622535e-16,1.1438085370674e-16,1.92237097170777e-16,-5.40693860780578e-16,1.93961238232252e-16,-2.96282943637862e-17
"73","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,38,4,8,0,0,2,0,0,10,0.8,0,0,0.2,0,0,"Porites lobata",303,17,36,15,89,320,120,0,0,0,0,0,0,0,120,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,2,-4.2833918653224,-0.162456751082687,-0.701359429710791,0.500437453926102,1.78021657566687,0.220343494730761,-0.473300228034636,-0.449241377223645,1.01742875236225,0.313910833953637,-0.165666086710887,0.838950479242757,0.165425774419846,0.0581920145912359,0.0140681993870339,0.326415207778507,0.549658054311407,-0.0687682225230494,0.127699598252282,0.0047115516639914,0.00104527362457774,9.83039059619881e-16,4.67305611641968e-16,-7.63509608641188e-17,4.17508995291772e-18,-4.76984444074239e-16,-2.8064764068049e-17,-2.12187378417922e-16
"74","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,43,0,18,4,0,1,0,0,23,0.783,0.174,0,0.043,0,0,"Porites lobata",174,27,35,25,99,201,92,18,0,0,0,0,0,0,110,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,5,-3.99802219279051,0.481169355722958,-0.494640324118942,-0.335064438851977,1.31151283885755,0.321063100231874,-0.128915070642142,-0.184237382952809,-0.0276501133071097,0.0597192234659631,0.0653623833104235,0.0600331659117332,0.224155394906676,0.293564070716059,0.170333583452499,0.550728573033298,0.144797834818301,-0.114137333502438,0.0662574231963661,-0.00030854207631506,0.0010217911206919,3.29622499339196e-16,8.85552656787939e-16,1.75874101983994e-17,1.06122883074433e-16,-7.29945403805285e-16,4.16080253656206e-16,-9.37308158052362e-17
"75","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,48,0,9,0,0,0,0,0,9,1,0,0,0,0,0,"Porites lobata",186,17,25,20,65,203,150,0,0,0,0,0,0,0,150,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,0,-4.51231965684681,-0.353230510420284,-0.307147081450414,-0.00325631328731324,1.21151975251982,0.0315724479413469,-0.135267122178682,-0.0242433271175524,0.0251378195105537,0.0326493423203582,-0.115507544666286,0.139103445832536,0.335005794485238,0.240146537245453,0.11369309010467,0.574409801578981,0.0015617303730961,-0.0534417059288688,0.0725481673006602,0.0025882190581534,0.000141704494466821,3.82441943490192e-16,8.91615497140586e-16,1.94090365815083e-16,4.72321970010899e-17,-8.26447882411948e-16,1.93942635607521e-16,-6.91138152346816e-17
"76","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,48,3,4,0,0,1,0,0,5,0.8,0,0,0.2,0,0,"Porites lobata",278,17,18,17,57,295,50,0,0,0,0,0,0,0,50,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,1,-4.58157835885488,-0.667055180068662,-0.490751816616976,0.629351883649562,1.57710849900064,0.149339744827334,-0.408289345587812,-0.308877974770971,0.639102194958677,0.186052218612158,-0.0777813517437379,0.870321006228555,0.157705890371651,0.203703602553322,0.0828480279378856,0.455094938650648,-0.0760080570448573,-0.192244200828314,0.118802587451962,0.00773680556528322,0.000573844552199554,4.60695896630005e-16,9.57016310547566e-16,1.1438085370674e-16,-2.51852112679285e-16,-7.62738465705609e-16,1.93961238232252e-16,-2.96282943637862e-17
"77","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,66,1,13,0,0,0,0,0,13,1,0,0,0,0,0,"Porites lobata",198,21,34,25,82,219,100,0,0,0,0,0,0,0,100,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,0,-4.25222165152171,0.0437637721326599,-0.480252479615731,-0.19258833584594,1.3532287335355,0.1503428982957,-0.207659265102266,-0.10092539086366,0.253357497307309,0.0424412743238518,-0.086247233837173,0.129184387898416,0.254475817764964,0.062629194086004,0.160647160376048,0.537169509200352,0.0698969630888031,0.0197664878832558,0.0906498244630609,-0.00140576049361682,-0.000323818889569449,6.04486548415223e-16,7.80593194678071e-16,8.30680633525671e-17,4.72321970010899e-17,-6.04403277486917e-16,1.93942635607521e-16,-6.91138152346816e-17
"78","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,75,0,1,5,0,1,0,0,7,0.143,0.714,0,0.143,0,0,"Porites lobata",155,16,26,24,77,171,7,0,0,0,0,3,0,0,7,0,3,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,6,-4.43207025475574,-0.0986117086345638,-0.19168851512957,0.289463658104837,1.08701782981765,-0.0517008189375171,0.194032126493354,-0.0702849350260212,-0.29402655542584,-0.0264569430112734,-0.17400979505688,-0.207779585496219,0.464459423088779,0.0510052775130087,0.111115616651944,0.606267761396025,-0.0725233025465431,-0.182529575241956,0.0630329956231848,0.00776641384710863,0.000166693647115301,1.85831847553978e-16,9.50953470194918e-16,1.59922503015088e-16,2.9083178319089e-17,-6.66235987098946e-16,1.94054251355905e-16,-5.42452949343408e-17
"79","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,82,0,4,0,0,4,0,0,8,0.5,0,0,0.5,0,0,"Porites lobata",159,18,20,15,44,177,27,0,0,0,0,0,0,0,27,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,4,-4.6391234299265,-0.450158402386178,-0.0116535669404149,0.290022927601257,1.01868355372957,-0.200154448856458,-0.125179299449048,-0.012222077089579,-0.495959911360771,0.301480914459074,-0.134499738972586,0.17922341241117,0.21138875416961,0.390432893107088,0.0912291484547384,0.625359226851255,0.00626562713581497,-0.00616535755594127,0.0541126282183592,0.00429048863891202,0.000353800623364264,2.51368546199382e-16,1.04219644830599e-15,3.19341527231774e-16,7.21402853672613e-17,-1.01569942543666e-15,4.16061651031475e-16,-1.33216336676131e-16
"80","BCB",4,"12_may_2024","14:40","16:30","Back Cook's Bay",-17.503769,-149.819111,-17.502995,-149.818688,84,3,7,1,0,1,0,0,9,0.778,0.111,0,0.111,0,0,"Porites lobata",163,23,23,19,58,186,120,0,0,0,0,0,0,0,120,0,0,0.46,0.585,0.56,4.298,5.27,4.578,0.009964,0.002335,0.001487,0.005632,0.011444,0.001513,0.003489,0.006575,-2102,2,-4.49918761960975,-0.311647913506264,-0.185843388191377,0.0688240593193101,1.12079270420418,0.0523059701513823,-0.121958919761513,-0.00394913020892129,-0.326803642583487,0.0419177655541776,0.026517023792128,0.153031740183461,0.198299696508487,0.231202790277517,0.177128205944423,0.601532369610289,-0.030795317154715,-0.0459633486555009,0.0575915021933291,0.00114417079892842,0.000299077023275474,3.16905244844787e-16,9.1139482149203e-16,1.45693644060913e-16,1.15197392415433e-16,-9.21073653924302e-16,4.16024445782014e-16,9.85722650710913e-18
"81","MCB",5,"09_may_2024","08:52","10:55","Middle Cooks Bay",-17.496967,-149.817899,-17.496505,-149.817891,1,-9,0,0,41,4,0,0,45,0,0,0.911,0.089,0,0,"Porites lobata",133,47,62,47,149,180,0,0,0,0,0,6,0,0,0,0,6,0.435,0.571,0.489,4.075,5.223,4.308,0.013983,0.000721,0.002983,0.007387,0.023418,0.005708,0.009605,0.014829,-1437,45,-1.93765211973515,2.78179388648969,-0.126656348065074,0.546618652478511,0.914608287665535,-1.31360660397382,-0.728868014652062,0.553753677689866,-0.20560929187289,-0.813136530420547,1.21116906782322,0.332162578308285,1.02759313989803,-0.524013121181806,0.16073732502477,-0.306275547125621,-0.061095443878252,0.114050673234815,-0.173225607927549,-0.0190281627254513,0.00132715783610848,6.81354599989299e-18,4.48471875347952e-16,-9.50347024885004e-16,9.79704218087796e-16,-2.90992482339529e-16,3.05802056182917e-16,4.30978145636679e-16
"82","MCB",5,"09_may_2024","08:52","10:55","Middle Cooks Bay",-17.496967,-149.817899,-17.496505,-149.817891,12,-5,1,0,4,10,0,0,15,0.067,0,0.267,0.667,0,0,"Porites lobata",143,15,48,45,126,158,2,0,0,0,0,0,0,0,2,0,0,0.435,0.571,0.489,4.075,5.223,4.308,0.013983,0.000721,0.002983,0.007387,0.023418,0.005708,0.009605,0.014829,-1437,14,-2.94022844474117,0.95537310483459,-0.401578874713093,0.216742021485556,0.585415240327835,-0.839778292357092,-0.0689776100969501,-0.0193443493437875,-0.150696786788702,0.89200877178264,-0.355805616434184,-0.635424182190244,0.86683885861349,-0.650023839269622,0.294969026640458,-0.335577874671996,-0.306534710287461,-0.0870419407328862,-0.100648566476399,0.0103033241618512,-0.00232877831026915,2.34316528410253e-17,7.52515011444406e-16,-3.11220140157882e-16,3.70332899015535e-16,-2.67582955910752e-16,-1.38863835033797e-16,9.51054183390486e-17
"83","MCB",5,"09_may_2024","08:52","10:55","Middle Cooks Bay",-17.496967,-149.817899,-17.496505,-149.817891,28,-3,17,0,0,0,0,0,17,1,0,0,0,0,0,"Porites lobata",125,28,34,27,95,153,60,0,0,0,0,0,1,0,60,0,0,0.435,0.571,0.489,4.075,5.223,4.308,0.013983,0.000721,0.002983,0.007387,0.023418,0.005708,0.009605,0.014829,-1437,0,-3.0746552832409,0.0613699842991229,-0.806774939921155,-0.389249932732067,0.933649851468743,0.339900564882918,0.826569555330285,2.0836216983434,-0.330330115545302,0.717895620788314,-0.0159509040897693,0.275755593228003,0.44266511682882,0.15885044900676,0.569546128669059,-0.338029909029696,-0.0791146700920635,-0.0184888466201023,-0.181468297319648,0.000364744793544536,0.00557745796022402,4.82188543358858e-16,6.14059740984297e-16,-7.495992051163e-16,1.16621136040162e-16,-7.15425579949432e-16,3.04964938070037e-16,-2.35647268928455e-16
